#	########################################
#	##### Peptide Assembling by Sipros #####
#	########################################
#	
#	###############
#	# Input Files #
#	###############
#	
#	[Input_Files]
#	
#	psm{Run1} = ./OSU_B5_FASP_Elite_02282014.psm.txt
#	
#	pep{Run1} = ./OSU_B5_FASP_Elite_02282014.pep.txt
#	
#	########################
#	# Filtering Parameters #
#	########################
#	
#	[Protein_Identification]
#	
#	# Minimum number of peptides per protein
#	Min_Peptide_Per_Protein = 2
#	
#	# Minimum number of unique peptides per protein
#	Min_Unique_Peptide_Per_Protein = 1
#	
#	#######################
#	# Statistical Results #
#	#######################
#	
#	[Statistical_Results]
#	
#	# Numbers of proteins before filtering
#	Decoy_Proteins_Before_Filtering = 149
#	Target_Proteins_Before_Filtering = 10413
#	Total_Proteins_Before_Filtering = 10562
#	
#	# Numbers of proteins after filtering
#	Decoy_Proteins_After_Filtering = 1
#	Target_Proteins_After_Filtering = 2772
#	Total_Proteins_After_Filtering = 2773
#	
#	# Protein FDR = Decoy_Proteins_After_Filtering / Total_Proteins_After_Filtering
#	Protein_FDR = 0.000360620266859
#	
#	################
#	# Column Names #
#	################
#	
#	[Column_Names]
#	ProteinID = Names of the protein
#	Run#_UniquePeptideCounts = Number of unique peptides in a run
#	Run#_TotalPeptideCounts = Number of all peptides in a run
#	Run#_UniqueSpectrumCounts = Number of unique PSM in a run
#	Run#_TotalSpectrumCounts = Number of all PSM in a run
#	Run#_BalancedSpectrumCounts = Balanced spectrum count in a run
#	Run#_NormalizedBalancedSpectrumCounts = Normalized Balanced spectrum count in a run
#	ProteinDescription = Protein description
#	TargetMatch = T for target match and F for decoy match
#	
ProteinID	Run1_UniquePeptideCounts	Run1_TotalPeptideCounts	Run1_UniqueSpectrumCounts	Run1_TotalSpectrumCounts	Run1_BalancedSpectrumCounts	Run1_NormalizedBalancedSpectrumCounts	ProteinDescription	TargetMatch
merged|25093_1	30	30	63	63	63.0	63.0	merged|25093_1	T
merged|250_2	1	4	1	4	2.5	2.5	merged|250_2	T
merged|25121_3	2	7	4	12	8.0	8.0	merged|25121_3	T
merged|25194_6	1	2	1	2	1.33333333333	1.33	merged|25194_6	T
merged|2527_9	2	6	2	9	5.33333333333	5.33	merged|2527_9	T
merged|25352_1	1	2	1	4	2.5	2.5	merged|25352_1	T
merged|25580_7	1	2	1	2	1.5	1.5	merged|25580_7	T
merged|2568_23	2	2	2	2	2.0	2.0	merged|2568_23	T
merged|25699_1	2	11	2	16	16.0	16.0	merged|25699_1	T
merged|25699_2	2	4	2	4	4.0	4.0	merged|25699_2	T
merged|25733_2	2	5	2	5	5.0	5.0	merged|25733_2	T
merged|25821_4	3	3	3	3	3.0	3.0	merged|25821_4	T
merged|26002_11	1	3	1	4	4.0	4.0	merged|26002_11	T
merged|26045_1	4	7	5	8	6.5	6.5	merged|26045_1	T
merged|26077_4	1	2	1	2	2.0	2.0	merged|26077_4	T
merged|2611_10	2	2	2	2	2.0	2.0	merged|2611_10	T
merged|26155_15	1	2	1	2	1.5	1.5	merged|26155_15	T
merged|26204_2	2	21	2	98	19.5476190476	19.55	merged|26204_2	T
merged|26205_4	1	4	1	5	4.25	4.25	merged|26205_4	T
merged|26213_3	1	2	1	2	2.0	2.0	merged|26213_3	T
merged|2626_1	2	4	4	9	6.5	6.5	merged|2626_1	T
merged|26324_1	2	2	2	2	2.0	2.0	merged|26324_1	T
merged|2634_5	2	3	2	3	2.33333333333	2.33	merged|2634_5	T
merged|26398_1	1	2	1	3	2.0	2.0	merged|26398_1	T
merged|26447_2	1	2	1	2	2.0	2.0	merged|26447_2	T
merged|26500_1	6	6	7	7	7.0	7.0	merged|26500_1	T
merged|26524_2	1	2	1	2	2.0	2.0	merged|26524_2	T
merged|26574_10	2	6	2	8	4.8	4.8	merged|26574_10	T
merged|26574_4	2	3	3	4	4.0	4.0	merged|26574_4	T
merged|26621_5	7	37	7	199	34.0448412698	34.04	merged|26621_5	T
merged|26621_6	1	2	1	8	4.5	4.5	merged|26621_6	T
merged|26651_55	2	5	3	8	8.0	8.0	merged|26651_55	T
merged|26651_58	4	7	5	8	6.33333333333	6.33	merged|26651_58	T
merged|26686_1	1	9	1	11	9.16666666667	9.17	merged|26686_1	T
merged|26717_2	1	2	1	2	2.0	2.0	merged|26717_2	T
merged|26773_2	1	2	1	2	2.0	2.0	merged|26773_2	T
merged|26789_4	1	4	2	11	4.11904761905	4.12	merged|26789_4	T
merged|26798_6	3	3	6	6	6.0	6.0	merged|26798_6	T
merged|26808_6	2	23	2	86	28.5833333333	28.58	merged|26808_6	T
merged|26809_34	5	5	21	21	21.0	21.0	merged|26809_34	T
merged|26816_30	1	13	1	17	10.6666666667	10.67	merged|26816_30	T
merged|26816_63	1	6	1	9	3.0	3.0	merged|26816_63	T
merged|26816_66	1	7	2	16	7.0	7.0	merged|26816_66	T
merged|26816_74	1	5	1	22	4.19480519481	4.19	merged|26816_74	T
merged|26821_8	1	4	1	5	5.0	5.0	merged|26821_8	T
merged|26825_13	2	9	2	10	6.0	6.0	merged|26825_13	T
merged|26825_31	8	8	18	18	18.0	18.0	merged|26825_31	T
merged|26831_19	2	2	3	3	3.0	3.0	merged|26831_19	T
merged|26831_27	2	3	3	5	4.0	4.0	merged|26831_27	T
merged|26834_2	1	3	1	5	4.5	4.5	merged|26834_2	T
merged|26835_15	1	2	1	2	1.33333333333	1.33	merged|26835_15	T
merged|26835_8	1	5	2	9	9.0	9.0	merged|26835_8	T
merged|26837_3	2	2	3	3	3.0	3.0	merged|26837_3	T
merged|26842_10	1	2	1	4	2.5	2.5	merged|26842_10	T
merged|26847_75	4	8	6	11	8.33333333333	8.33	merged|26847_75	T
merged|26863_33	4	4	5	5	5.0	5.0	merged|26863_33	T
merged|26873_5	3	3	4	4	4.0	4.0	merged|26873_5	T
merged|26896_1	2	4	2	6	2.8	2.8	merged|26896_1	T
merged|26946_68	1	21	3	51	18.0483907667	18.05	merged|26946_68	T
merged|26978_8	1	2	1	2	2.0	2.0	merged|26978_8	T
merged|2697_1	1	10	1	20	9.66666666667	9.67	merged|2697_1	T
merged|2709_8	1	3	1	4	2.0	2.0	merged|2709_8	T
merged|27101_5	3	5	7	9	8.25	8.25	merged|27101_5	T
merged|27151_25	6	6	9	9	9.0	9.0	merged|27151_25	T
merged|27166_1	1	4	2	10	4.5	4.5	merged|27166_1	T
merged|27166_19	1	3	1	3	1.4	1.4	merged|27166_19	T
merged|27166_36	1	2	1	2	2.0	2.0	merged|27166_36	T
merged|27324_8	2	2	3	3	3.0	3.0	merged|27324_8	T
merged|27688_2	2	2	2	2	2.0	2.0	merged|27688_2	T
merged|27772_4	1	2	1	3	2.0	2.0	merged|27772_4	T
merged|27869_66	2	7	2	7	5.83333333333	5.83	merged|27869_66	T
merged|27909_4	4	4	5	5	5.0	5.0	merged|27909_4	T
merged|2791_8	1	5	2	8	8.0	8.0	merged|2791_8	T
merged|2802_13	1	5	1	9	4.575	4.58	merged|2802_13	T
merged|2802_22	1	3	1	3	2.0	2.0	merged|2802_22	T
merged|2802_23	1	10	1	31	12.4448051948	12.44	merged|2802_23	T
merged|2802_31	1	6	1	11	4.8	4.8	merged|2802_31	T
merged|2802_9	1	3	1	6	3.33333333333	3.33	merged|2802_9	T
merged|28050_2	1	3	1	3	2.5	2.5	merged|28050_2	T
merged|28131_1	1	6	1	15	5.75	5.75	merged|28131_1	T
merged|2821_7	1	2	1	10	2.5	2.5	merged|2821_7	T
merged|28233_8	2	4	2	6	3.5	3.5	merged|28233_8	T
merged|28271_8	1	7	1	8	6.0	6.0	merged|28271_8	T
merged|28284_9	1	4	1	4	3.0	3.0	merged|28284_9	T
merged|28303_14	2	2	3	3	3.0	3.0	merged|28303_14	T
merged|28410_2	2	2	2	2	2.0	2.0	merged|28410_2	T
merged|28480_8	2	2	2	2	2.0	2.0	merged|28480_8	T
merged|28512_2	4	6	6	10	8.0	8.0	merged|28512_2	T
merged|28545_5	1	2	1	2	1.33333333333	1.33	merged|28545_5	T
merged|285_2	1	3	1	4	2.25	2.25	merged|285_2	T
merged|28606_5	1	4	1	4	2.33333333333	2.33	merged|28606_5	T
merged|28656_2	1	3	1	4	3.5	3.5	merged|28656_2	T
merged|2866_31	3	3	3	3	3.0	3.0	merged|2866_31	T
merged|2866_32	4	8	8	17	14.3650793651	14.37	merged|2866_32	T
merged|2866_33	6	6	9	9	9.0	9.0	merged|2866_33	T
merged|2866_34	2	8	2	11	11.0	11.0	merged|2866_34	T
merged|2866_41	1	3	1	3	2.5	2.5	merged|2866_41	T
merged|2866_58	6	7	8	9	9.0	9.0	merged|2866_58	T
merged|2866_60	3	4	4	5	5.0	5.0	merged|2866_60	T
merged|2866_63	3	3	4	4	4.0	4.0	merged|2866_63	T
merged|28708_11	4	4	7	7	7.0	7.0	merged|28708_11	T
merged|28772_3	1	4	1	4	4.0	4.0	merged|28772_3	T
merged|28782_14	1	2	1	2	2.0	2.0	merged|28782_14	T
merged|28787_1	2	2	3	3	3.0	3.0	merged|28787_1	T
merged|28829_1	3	9	3	10	8.06666666667	8.07	merged|28829_1	T
merged|28829_15	1	2	5	9	7.0	7.0	merged|28829_15	T
merged|28829_9	3	4	3	4	3.25	3.25	merged|28829_9	T
merged|28888_1	1	2	1	2	2.0	2.0	merged|28888_1	T
merged|28896_4	1	2	1	2	2.0	2.0	merged|28896_4	T
merged|28905_24	1	5	1	15	7.5	7.5	merged|28905_24	T
merged|28905_38	3	3	3	3	3.0	3.0	merged|28905_38	T
merged|28905_39	4	5	4	5	4.33333333333	4.33	merged|28905_39	T
merged|28909_10	3	3	3	3	3.0	3.0	merged|28909_10	T
merged|28916_44	3	3	3	3	3.0	3.0	merged|28916_44	T
merged|28951_2	2	2	2	2	2.0	2.0	merged|28951_2	T
merged|29017_10	2	2	2	2	2.0	2.0	merged|29017_10	T
merged|29017_11	2	4	3	5	5.0	5.0	merged|29017_11	T
merged|29017_22	3	3	6	6	6.0	6.0	merged|29017_22	T
merged|29017_30	3	3	3	3	3.0	3.0	merged|29017_30	T
merged|29017_31	17	24	30	43	37.7	37.7	merged|29017_31	T
merged|29017_4	1	2	1	2	1.16666666667	1.17	merged|29017_4	T
merged|29017_42	2	6	3	9	9.0	9.0	merged|29017_42	T
merged|29017_44	5	6	6	7	7.0	7.0	merged|29017_44	T
merged|29017_9	4	7	4	8	5.5	5.5	merged|29017_9	T
merged|29032_21	3	3	6	6	6.0	6.0	merged|29032_21	T
merged|2907_11	1	2	1	2	1.25	1.25	merged|2907_11	T
merged|2907_3	1	2	1	2	2.0	2.0	merged|2907_3	T
merged|29085_24	6	6	8	8	8.0	8.0	merged|29085_24	T
merged|29085_25	9	9	11	11	11.0	11.0	merged|29085_25	T
merged|29143_27	3	6	3	8	7.5	7.5	merged|29143_27	T
merged|2928_6	1	4	2	7	5.5	5.5	merged|2928_6	T
merged|29372_24	3	6	3	9	5.0	5.0	merged|29372_24	T
merged|29506_1	11	18	17	28	27.5	27.5	merged|29506_1	T
merged|29663_1	3	3	9	9	9.0	9.0	merged|29663_1	T
merged|29891_11	1	5	1	10	7.5	7.5	merged|29891_11	T
merged|29891_13	1	9	1	23	3.7071969697	3.71	merged|29891_13	T
merged|29891_5	2	10	2	15	5.325	5.33	merged|29891_5	T
merged|29977_14	2	4	2	4	2.75	2.75	merged|29977_14	T
merged|30000_5	1	2	1	2	1.16666666667	1.17	merged|30000_5	T
merged|30009_3	1	2	1	2	2.0	2.0	merged|30009_3	T
merged|30241_3	3	3	3	3	3.0	3.0	merged|30241_3	T
merged|30248_1	1	4	1	4	2.16666666667	2.17	merged|30248_1	T
merged|30248_6	1	9	1	28	22.0	22.0	merged|30248_6	T
merged|3030_4	1	5	1	12	3.875	3.88	merged|3030_4	T
merged|30311_3	4	12	8	21	16.0	16.0	merged|30311_3	T
merged|30464_1	1	3	3	8	3.38461538462	3.38	merged|30464_1	T
merged|30476_3	1	10	1	23	9.53571428571	9.54	merged|30476_3	T
merged|30516_10	2	3	2	3	3.0	3.0	merged|30516_10	T
merged|30516_8	1	3	1	4	4.0	4.0	merged|30516_8	T
merged|30516_9	2	11	2	13	11.5	11.5	merged|30516_9	T
merged|30521_1	2	4	3	6	3.75	3.75	merged|30521_1	T
merged|30562_2	1	10	1	11	2.17253431323	2.17	merged|30562_2	T
merged|30618_2	10	12	26	28	27.0	27.0	merged|30618_2	T
merged|30624_4	2	3	3	4	3.5	3.5	merged|30624_4	T
merged|30627_6	5	13	26	45	35.25	35.25	merged|30627_6	T
merged|30637_1	6	6	12	12	12.0	12.0	merged|30637_1	T
merged|30653_1	2	9	4	17	7.25281385281	7.25	merged|30653_1	T
merged|30693_2	1	2	1	2	2.0	2.0	merged|30693_2	T
merged|30743_3	1	2	1	2	2.0	2.0	merged|30743_3	T
merged|30787_34	2	2	2	2	2.0	2.0	merged|30787_34	T
merged|30815_16	1	4	1	4	3.25	3.25	merged|30815_16	T
merged|30815_7	1	2	1	2	2.0	2.0	merged|30815_7	T
merged|30841_7	1	2	1	2	1.5	1.5	merged|30841_7	T
merged|30844_2	5	6	8	9	8.5	8.5	merged|30844_2	T
merged|30847_17	1	3	1	4	4.0	4.0	merged|30847_17	T
merged|30847_31	1	4	1	4	4.0	4.0	merged|30847_31	T
merged|30856_4	1	2	1	2	1.5	1.5	merged|30856_4	T
merged|30864_43	1	6	1	15	5.5	5.5	merged|30864_43	T
merged|30869_1	6	6	7	7	7.0	7.0	merged|30869_1	T
merged|30875_14	2	5	2	7	4.5	4.5	merged|30875_14	T
merged|30964_12	2	3	2	3	2.5	2.5	merged|30964_12	T
merged|31096_4	1	2	2	3	2.2	2.2	merged|31096_4	T
merged|31182_4	1	6	1	15	5.5	5.5	merged|31182_4	T
merged|31229_2	1	3	1	4	2.16666666667	2.17	merged|31229_2	T
merged|31250_2	3	5	3	9	5.0	5.0	merged|31250_2	T
merged|31345_19	5	14	6	19	12.4166666667	12.42	merged|31345_19	T
merged|3145_4	1	3	1	5	1.33333333333	1.33	merged|3145_4	T
merged|31463_7	1	3	1	5	1.33333333333	1.33	merged|31463_7	T
merged|31534_2	1	11	1	14	13.0	13.0	merged|31534_2	T
merged|31535_1	2	7	4	27	13.4166666667	13.42	merged|31535_1	T
merged|31566_17	5	5	5	5	5.0	5.0	merged|31566_17	T
merged|31638_23	3	3	3	3	3.0	3.0	merged|31638_23	T
merged|31642_1	2	2	2	2	2.0	2.0	merged|31642_1	T
merged|31642_2	2	6	2	9	9.0	9.0	merged|31642_2	T
merged|31820_1	1	3	1	3	2.0	2.0	merged|31820_1	T
merged|31936_8	3	12	3	15	8.33333333333	8.33	merged|31936_8	T
merged|31978_1	2	12	2	18	11.8333333333	11.83	merged|31978_1	T
merged|3212_2	1	11	1	15	7.33333333333	7.33	merged|3212_2	T
merged|32174_8	1	2	1	2	2.0	2.0	merged|32174_8	T
merged|32175_38	1	7	2	22	5.3	5.3	merged|32175_38	T
merged|3225_14	9	9	16	16	16.0	16.0	merged|3225_14	T
merged|3230_5	1	3	1	4	3.14285714286	3.14	merged|3230_5	T
merged|32310_18	1	6	1	37	8.4375	8.44	merged|32310_18	T
merged|32403_12	1	4	1	6	5.0	5.0	merged|32403_12	T
merged|32403_15	1	12	2	24	16.1666666667	16.17	merged|32403_15	T
merged|32403_2	3	10	11	31	17.0519480519	17.05	merged|32403_2	T
merged|32460_10	1	2	2	3	3.0	3.0	merged|32460_10	T
merged|32493_3	5	6	7	8	8.0	8.0	merged|32493_3	T
merged|32500_2	5	5	6	6	6.0	6.0	merged|32500_2	T
merged|32608_4	3	10	8	21	12.75	12.75	merged|32608_4	T
merged|32628_1	4	4	4	4	4.0	4.0	merged|32628_1	T
merged|3272_1	4	4	8	8	8.0	8.0	merged|3272_1	T
merged|32777_1	1	5	1	13	7.33333333333	7.33	merged|32777_1	T
merged|32786_2	2	4	2	7	4.5	4.5	merged|32786_2	T
merged|32802_12	3	4	4	5	5.0	5.0	merged|32802_12	T
merged|32802_3	3	3	3	3	3.0	3.0	merged|32802_3	T
merged|3280_4	1	3	1	3	2.0	2.0	merged|3280_4	T
merged|32815_27	1	2	1	2	2.0	2.0	merged|32815_27	T
merged|32831_2	1	3	1	3	3.0	3.0	merged|32831_2	T
merged|33005_19	3	3	3	3	3.0	3.0	merged|33005_19	T
merged|33081_32	1	5	1	9	5.0	5.0	merged|33081_32	T
merged|3316_16	2	6	2	8	3.75	3.75	merged|3316_16	T
merged|3317_6	1	2	1	2	2.0	2.0	merged|3317_6	T
merged|33210_1	6	11	6	12	9.0	9.0	merged|33210_1	T
merged|33288_1	2	5	2	7	3.5	3.5	merged|33288_1	T
merged|3328_12	2	4	3	8	8.0	8.0	merged|3328_12	T
merged|33302_3	1	3	1	8	4.5	4.5	merged|33302_3	T
merged|33304_17	1	5	1	16	14.8333333333	14.83	merged|33304_17	T
merged|33352_23	1	2	1	2	2.0	2.0	merged|33352_23	T
merged|33352_24	2	3	3	4	4.0	4.0	merged|33352_24	T
merged|33666_1	2	2	4	4	4.0	4.0	merged|33666_1	T
merged|33749_2	3	50	5	110	27.2844506942	27.28	merged|33749_2	T
merged|33947_5	2	5	3	8	5.5	5.5	merged|33947_5	T
merged|33961_8	1	6	1	8	4.5	4.5	merged|33961_8	T
merged|33995_5	1	2	1	3	1.4	1.4	merged|33995_5	T
merged|339_23	3	3	3	3	3.0	3.0	merged|339_23	T
merged|339_30	2	2	2	2	2.0	2.0	merged|339_30	T
merged|34054_3	2	5	2	7	3.2	3.2	merged|34054_3	T
merged|34126_3	2	2	2	2	2.0	2.0	merged|34126_3	T
merged|34155_5	1	2	1	2	1.5	1.5	merged|34155_5	T
merged|3417_11	1	6	1	9	3.6	3.6	merged|3417_11	T
merged|34274_4	3	3	4	4	4.0	4.0	merged|34274_4	T
merged|34274_5	2	3	2	3	3.0	3.0	merged|34274_5	T
merged|34306_1	1	4	1	5	2.16666666667	2.17	merged|34306_1	T
merged|34316_9	5	18	6	37	14.9523809524	14.95	merged|34316_9	T
merged|34336_2	1	36	1	76	14.1177840276	14.12	merged|34336_2	T
merged|34346_36	2	5	3	11	7.0	7.0	merged|34346_36	T
merged|34384_1	1	2	1	2	2.0	2.0	merged|34384_1	T
merged|34423_2	1	8	8	21	16.0	16.0	merged|34423_2	T
merged|34481_1	1	3	1	6	5.5	5.5	merged|34481_1	T
merged|34499_7	1	2	2	7	7.0	7.0	merged|34499_7	T
merged|34520_3	1	2	1	2	1.5	1.5	merged|34520_3	T
merged|34523_1	2	5	4	9	9.0	9.0	merged|34523_1	T
merged|34549_2	1	2	1	2	2.0	2.0	merged|34549_2	T
merged|34555_3	5	5	5	5	5.0	5.0	merged|34555_3	T
merged|34561_10	3	7	8	18	13.0	13.0	merged|34561_10	T
merged|34567_5	2	5	3	6	4.5	4.5	merged|34567_5	T
merged|3456_9	1	2	1	2	1.5	1.5	merged|3456_9	T
merged|34575_3	1	2	1	2	2.0	2.0	merged|34575_3	T
merged|34580_4	1	6	1	6	5.5	5.5	merged|34580_4	T
merged|34581_5	2	3	4	5	4.33333333333	4.33	merged|34581_5	T
merged|34582_26	2	2	2	2	2.0	2.0	merged|34582_26	T
merged|34585_2	3	11	3	14	7.25	7.25	merged|34585_2	T
merged|34585_44	3	3	4	4	4.0	4.0	merged|34585_44	T
merged|34585_48	2	2	3	3	3.0	3.0	merged|34585_48	T
merged|34585_49	3	5	3	6	6.0	6.0	merged|34585_49	T
merged|34587_35	1	24	1	28	15.3	15.3	merged|34587_35	T
merged|34587_42	1	15	1	47	19.9	19.9	merged|34587_42	T
merged|34589_8	2	2	2	2	2.0	2.0	merged|34589_8	T
merged|3458_5	1	2	1	2	2.0	2.0	merged|3458_5	T
merged|3458_6	5	8	6	11	8.5	8.5	merged|3458_6	T
merged|34591_31	3	4	3	4	3.33333333333	3.33	merged|34591_31	T
merged|34655_1	2	2	3	3	3.0	3.0	merged|34655_1	T
merged|34661_4	2	4	3	5	5.0	5.0	merged|34661_4	T
merged|34691_1	4	4	12	12	12.0	12.0	merged|34691_1	T
merged|34696_1	1	3	1	3	3.0	3.0	merged|34696_1	T
merged|34696_19	3	3	3	3	3.0	3.0	merged|34696_19	T
merged|34696_23	1	2	1	2	1.5	1.5	merged|34696_23	T
merged|34696_6	2	2	2	2	2.0	2.0	merged|34696_6	T
merged|34747_4	1	4	2	6	3.0	3.0	merged|34747_4	T
merged|3494_1	2	8	3	10	4.38888888889	4.39	merged|3494_1	T
merged|3494_9	2	14	2	25	5.17157190635	5.17	merged|3494_9	T
merged|35060_12	1	3	1	3	2.33333333333	2.33	merged|35060_12	T
merged|35159_27	1	3	1	4	1.375	1.38	merged|35159_27	T
merged|35159_3	1	2	1	2	1.5	1.5	merged|35159_3	T
merged|352_10	5	19	8	76	16.8550543024	16.86	merged|352_10	T
merged|3562_20	3	3	4	4	4.0	4.0	merged|3562_20	T
merged|35707_33	1	5	2	6	5.5	5.5	merged|35707_33	T
merged|35739_10	1	34	1	73	13.3261173609	13.33	merged|35739_10	T
merged|35739_6	1	5	1	7	2.875	2.88	merged|35739_6	T
merged|35739_9	1	28	1	53	10.9682178932	10.97	merged|35739_9	T
merged|35741_2	1	8	1	9	5.0	5.0	merged|35741_2	T
merged|3577_21	1	5	1	5	5.0	5.0	merged|3577_21	T
merged|3577_24	1	4	1	6	3.5	3.5	merged|3577_24	T
merged|3577_25	1	2	1	2	1.5	1.5	merged|3577_25	T
merged|35798_15	1	25	1	48	22.7983907667	22.8	merged|35798_15	T
merged|35803_7	2	10	4	16	16.0	16.0	merged|35803_7	T
merged|35810_1	1	5	1	6	4.16666666667	4.17	merged|35810_1	T
merged|35827_61	3	3	3	3	3.0	3.0	merged|35827_61	T
merged|35882_1	1	2	1	2	2.0	2.0	merged|35882_1	T
merged|35919_1	2	2	3	3	3.0	3.0	merged|35919_1	T
merged|35924_1	1	4	1	7	2.16666666667	2.17	merged|35924_1	T
merged|35932_2	3	6	3	10	4.38461538462	4.38	merged|35932_2	T
merged|3608_3	2	2	2	2	2.0	2.0	merged|3608_3	T
merged|36094_3	2	2	3	3	3.0	3.0	merged|36094_3	T
merged|36094_4	2	2	2	2	2.0	2.0	merged|36094_4	T
merged|36098_2	1	10	1	16	8.5	8.5	merged|36098_2	T
merged|36168_14	9	14	13	22	14.6380952381	14.64	merged|36168_14	T
merged|36168_15	1	2	1	5	3.0	3.0	merged|36168_15	T
merged|36168_18	4	9	4	14	5.87132867133	5.87	merged|36168_18	T
merged|36168_19	8	12	8	17	9.04487179487	9.04	merged|36168_19	T
merged|36169_25	3	4	4	6	5.0	5.0	merged|36169_25	T
merged|36169_27	1	5	1	52	5.5	5.5	merged|36169_27	T
merged|36172_103	1	9	1	11	10.0	10.0	merged|36172_103	T
merged|36172_84	1	6	1	9	9.0	9.0	merged|36172_84	T
merged|36173_34	1	2	1	2	1.16666666667	1.17	merged|36173_34	T
merged|36181_143	1	7	1	12	9.83333333333	9.83	merged|36181_143	T
merged|36515_2	1	8	1	12	10.5	10.5	merged|36515_2	T
merged|36515_4	2	2	3	3	3.0	3.0	merged|36515_4	T
merged|3667_2	4	14	6	33	18.3904761905	18.39	merged|3667_2	T
merged|3681_1	1	8	1	13	4.87483530962	4.87	merged|3681_1	T
merged|368_9	1	10	2	20	5.52447681517	5.52	merged|368_9	T
merged|3692_7	1	7	1	15	13.0	13.0	merged|3692_7	T
merged|3697_7	7	14	9	29	22.4166666667	22.42	merged|3697_7	T
merged|37023_2	1	2	1	2	2.0	2.0	merged|37023_2	T
merged|3704_27	1	7	1	11	7.93333333333	7.93	merged|3704_27	T
merged|3713_6	1	6	2	8	5.83333333333	5.83	merged|3713_6	T
merged|37152_4	2	5	2	6	4.66666666667	4.67	merged|37152_4	T
merged|3715_20	1	3	1	3	3.0	3.0	merged|3715_20	T
merged|37201_10	3	9	7	16	10.0	10.0	merged|37201_10	T
merged|37201_9	6	22	18	58	36.75	36.75	merged|37201_9	T
merged|37221_1	1	4	2	6	4.0	4.0	merged|37221_1	T
merged|37264_1	1	4	2	7	3.2	3.2	merged|37264_1	T
merged|37265_5	2	10	2	25	17.75	17.75	merged|37265_5	T
merged|3726_11	2	2	3	3	3.0	3.0	merged|3726_11	T
merged|3726_12	5	7	8	12	12.0	12.0	merged|3726_12	T
merged|3726_40	6	8	9	11	11.0	11.0	merged|3726_40	T
merged|3726_5	15	23	28	38	36.25	36.25	merged|3726_5	T
merged|3726_6	2	6	2	7	5.5	5.5	merged|3726_6	T
merged|37273_13	1	2	2	3	2.5	2.5	merged|37273_13	T
merged|37360_2	3	3	8	8	8.0	8.0	merged|37360_2	T
merged|37374_1	1	6	1	8	1.99349390919	1.99	merged|37374_1	T
merged|37377_6	2	7	4	15	7.96666666667	7.97	merged|37377_6	T
merged|37428_4	4	10	4	14	9.5	9.5	merged|37428_4	T
merged|37448_1	6	17	10	27	16.6666666667	16.67	merged|37448_1	T
merged|37485_4	5	6	8	9	8.5	8.5	merged|37485_4	T
merged|37501_1	2	18	3	72	13.4232226107	13.42	merged|37501_1	T
merged|37501_2	1	12	5	26	16.5833333333	16.58	merged|37501_2	T
merged|37508_2	1	3	1	6	3.5	3.5	merged|37508_2	T
merged|37626_1	2	2	2	2	2.0	2.0	merged|37626_1	T
merged|37649_10	4	8	6	14	7.46666666667	7.47	merged|37649_10	T
merged|37649_5	3	3	3	3	3.0	3.0	merged|37649_5	T
merged|37662_3	3	4	4	8	8.0	8.0	merged|37662_3	T
merged|37662_5	3	9	11	18	13.1666666667	13.17	merged|37662_5	T
merged|37669_2	1	4	1	4	4.0	4.0	merged|37669_2	T
merged|37673_6	1	9	2	13	13.0	13.0	merged|37673_6	T
merged|37675_10	1	10	1	20	5.31666666667	5.32	merged|37675_10	T
merged|37677_14	3	6	4	9	6.78571428571	6.79	merged|37677_14	T
merged|37677_51	2	2	4	4	4.0	4.0	merged|37677_51	T
merged|37680_7	1	8	1	15	14.0	14.0	merged|37680_7	T
merged|37684_15	3	3	4	4	4.0	4.0	merged|37684_15	T
merged|37684_20	1	2	1	3	3.0	3.0	merged|37684_20	T
merged|37684_33	2	2	3	3	3.0	3.0	merged|37684_33	T
merged|37685_18	1	3	1	3	2.5	2.5	merged|37685_18	T
merged|3768_1	2	2	2	2	2.0	2.0	merged|3768_1	T
merged|37727_32	3	10	3	23	13.0	13.0	merged|37727_32	T
merged|37727_8	4	6	6	8	8.0	8.0	merged|37727_8	T
merged|37727_9	4	5	4	5	5.0	5.0	merged|37727_9	T
merged|37818_5	5	5	7	7	7.0	7.0	merged|37818_5	T
merged|37889_5	2	2	2	2	2.0	2.0	merged|37889_5	T
merged|37889_6	1	2	2	4	4.0	4.0	merged|37889_6	T
merged|3793_16	2	3	2	3	3.0	3.0	merged|3793_16	T
merged|379_2	3	5	3	5	5.0	5.0	merged|379_2	T
merged|38131_8	6	9	7	12	12.0	12.0	merged|38131_8	T
merged|38198_6	2	5	7	12	9.5	9.5	merged|38198_6	T
merged|3819_19	5	5	9	9	9.0	9.0	merged|3819_19	T
merged|3827_24	4	4	4	4	4.0	4.0	merged|3827_24	T
merged|38280_1	1	3	1	17	9.0	9.0	merged|38280_1	T
merged|3833_169	5	8	7	10	7.5	7.5	merged|3833_169	T
merged|38408_5	1	8	1	9	7.5	7.5	merged|38408_5	T
merged|38621_1	1	2	1	3	2.0	2.0	merged|38621_1	T
merged|38638_1	7	16	7	18	8.73714470284	8.74	merged|38638_1	T
merged|38643_6	1	2	1	9	9.0	9.0	merged|38643_6	T
merged|38670_10	2	6	2	9	9.0	9.0	merged|38670_10	T
merged|38758_3	1	3	1	3	3.0	3.0	merged|38758_3	T
merged|3879_114	4	4	4	4	4.0	4.0	merged|3879_114	T
merged|3879_118	3	4	4	8	5.33333333333	5.33	merged|3879_118	T
