#	########################################
#	##### Peptide Assembling by Sipros #####
#	########################################
#	
#	###############
#	# Input Files #
#	###############
#	
#	[Input_Files]
#	
#	psm{Run1} = ./OSU_B4_FASP_Elite_03232014.psm.txt
#	
#	pep{Run1} = ./OSU_B4_FASP_Elite_03232014.pep.txt
#	
#	########################
#	# Filtering Parameters #
#	########################
#	
#	[Protein_Identification]
#	
#	# Minimum number of peptides per protein
#	Min_Peptide_Per_Protein = 2
#	
#	# Minimum number of unique peptides per protein
#	Min_Unique_Peptide_Per_Protein = 1
#	
#	#######################
#	# Statistical Results #
#	#######################
#	
#	[Statistical_Results]
#	
#	# Numbers of proteins before filtering
#	Decoy_Proteins_Before_Filtering = 150
#	Target_Proteins_Before_Filtering = 11011
#	Total_Proteins_Before_Filtering = 11161
#	
#	# Numbers of proteins after filtering
#	Decoy_Proteins_After_Filtering = 2
#	Target_Proteins_After_Filtering = 2885
#	Total_Proteins_After_Filtering = 2887
#	
#	# Protein FDR = Decoy_Proteins_After_Filtering / Total_Proteins_After_Filtering
#	Protein_FDR = 0.000692760651195
#	
#	################
#	# Column Names #
#	################
#	
#	[Column_Names]
#	ProteinID = Names of the protein
#	Run#_UniquePeptideCounts = Number of unique peptides in a run
#	Run#_TotalPeptideCounts = Number of all peptides in a run
#	Run#_UniqueSpectrumCounts = Number of unique PSM in a run
#	Run#_TotalSpectrumCounts = Number of all PSM in a run
#	Run#_BalancedSpectrumCounts = Balanced spectrum count in a run
#	Run#_NormalizedBalancedSpectrumCounts = Normalized Balanced spectrum count in a run
#	ProteinDescription = Protein description
#	TargetMatch = T for target match and F for decoy match
#	
ProteinID	Run1_UniquePeptideCounts	Run1_TotalPeptideCounts	Run1_UniqueSpectrumCounts	Run1_TotalSpectrumCounts	Run1_BalancedSpectrumCounts	Run1_NormalizedBalancedSpectrumCounts	ProteinDescription	TargetMatch
merged|24508_10	1	4	1	5	3.5	3.5	merged|24508_10	T
merged|24509_5	2	2	2	2	2.0	2.0	merged|24509_5	T
merged|24509_6	2	3	2	3	2.33333333333	2.33	merged|24509_6	T
merged|24520_2	1	7	1	13	5.66666666667	5.67	merged|24520_2	T
merged|24524_41	1	2	2	3	3.0	3.0	merged|24524_41	T
merged|24527_23	3	4	3	5	3.66666666667	3.67	merged|24527_23	T
merged|24529_11	5	8	6	10	7.1	7.1	merged|24529_11	T
merged|24529_13	2	3	3	4	3.5	3.5	merged|24529_13	T
merged|24533_8	3	3	3	3	3.0	3.0	merged|24533_8	T
merged|24542_43	2	7	3	9	4.8869047619	4.89	merged|24542_43	T
merged|24567_16	3	13	3	16	9.04	9.04	merged|24567_16	T
merged|24592_3	2	2	2	2	2.0	2.0	merged|24592_3	T
merged|24602_10	2	2	2	2	2.0	2.0	merged|24602_10	T
merged|24602_2	1	2	1	2	1.14285714286	1.14	merged|24602_2	T
merged|24605_5	3	4	3	4	3.33333333333	3.33	merged|24605_5	T
merged|24644_7	2	2	2	2	2.0	2.0	merged|24644_7	T
merged|24846_2	1	2	1	2	2.0	2.0	merged|24846_2	T
merged|24904_3	3	3	4	4	4.0	4.0	merged|24904_3	T
merged|24925_38	1	15	1	83	17.8613445378	17.86	merged|24925_38	T
merged|24948_12	1	3	1	3	3.0	3.0	merged|24948_12	T
merged|25041_9	2	5	2	10	3.43333333333	3.43	merged|25041_9	T
merged|2505_3	2	7	2	12	7.0	7.0	merged|2505_3	T
merged|25093_1	22	22	53	53	53.0	53.0	merged|25093_1	T
merged|25121_3	3	7	4	11	7.33333333333	7.33	merged|25121_3	T
merged|25401_6	2	2	2	2	2.0	2.0	merged|25401_6	T
merged|25600_12	1	17	1	22	6.73967532468	6.74	merged|25600_12	T
merged|25699_1	4	12	4	13	13.0	13.0	merged|25699_1	T
merged|25699_2	3	4	3	4	4.0	4.0	merged|25699_2	T
merged|25733_2	1	2	1	2	2.0	2.0	merged|25733_2	T
merged|25786_9	1	2	1	3	3.0	3.0	merged|25786_9	T
merged|25821_4	4	4	4	4	4.0	4.0	merged|25821_4	T
merged|25862_7	2	4	2	4	3.0	3.0	merged|25862_7	T
merged|2596_1	5	10	6	14	12.6666666667	12.67	merged|2596_1	T
merged|2599_48	1	2	1	2	2.0	2.0	merged|2599_48	T
merged|26002_22	1	3	1	3	1.66666666667	1.67	merged|26002_22	T
merged|26045_1	1	2	1	2	1.5	1.5	merged|26045_1	T
merged|26049_1	1	2	1	2	2.0	2.0	merged|26049_1	T
merged|26051_6	1	2	1	6	1.83333333333	1.83	merged|26051_6	T
merged|26127_5	1	2	1	2	2.0	2.0	merged|26127_5	T
merged|26204_2	1	19	1	60	24.3035714286	24.3	merged|26204_2	T
merged|2626_1	1	3	1	10	5.5	5.5	merged|2626_1	T
merged|26327_1	1	9	1	10	8.83333333333	8.83	merged|26327_1	T
merged|2641_103	1	4	2	8	5.6	5.6	merged|2641_103	T
merged|2641_186	1	2	1	2	2.0	2.0	merged|2641_186	T
merged|2641_68	1	2	2	3	3.0	3.0	merged|2641_68	T
merged|26500_1	4	4	4	4	4.0	4.0	merged|26500_1	T
merged|26524_2	3	4	3	4	4.0	4.0	merged|26524_2	T
merged|26574_10	2	5	4	7	6.11111111111	6.11	merged|26574_10	T
merged|26574_4	2	3	3	7	7.0	7.0	merged|26574_4	T
merged|26621_5	4	25	4	149	41.625	41.63	merged|26621_5	T
merged|26621_6	2	4	3	14	8.5	8.5	merged|26621_6	T
merged|26651_55	2	3	3	5	4.0	4.0	merged|26651_55	T
merged|26651_58	5	6	5	6	6.0	6.0	merged|26651_58	T
merged|26666_9	1	4	1	5	5.0	5.0	merged|26666_9	T
merged|26686_1	1	4	1	5	3.0	3.0	merged|26686_1	T
merged|26717_2	2	3	2	3	2.33333333333	2.33	merged|26717_2	T
merged|26755_5	1	2	1	2	1.1	1.1	merged|26755_5	T
merged|26773_2	3	3	3	3	3.0	3.0	merged|26773_2	T
merged|26776_5	1	2	2	3	3.0	3.0	merged|26776_5	T
merged|26784_3	1	3	1	4	2.0	2.0	merged|26784_3	T
merged|26795_16	1	2	4	40	40.0	40.0	merged|26795_16	T
merged|26795_9	1	2	1	2	2.0	2.0	merged|26795_9	T
merged|26797_10	1	4	1	5	5.0	5.0	merged|26797_10	T
merged|26798_6	2	2	2	2	2.0	2.0	merged|26798_6	T
merged|26809_34	3	3	23	23	23.0	23.0	merged|26809_34	T
merged|26816_70	1	2	1	2	2.0	2.0	merged|26816_70	T
merged|26819_5	5	5	5	5	5.0	5.0	merged|26819_5	T
merged|26819_6	2	2	2	2	2.0	2.0	merged|26819_6	T
merged|26821_8	2	8	2	8	8.0	8.0	merged|26821_8	T
merged|26825_13	1	5	1	6	6.0	6.0	merged|26825_13	T
merged|26825_31	8	8	14	14	14.0	14.0	merged|26825_31	T
merged|26831_17	1	2	1	2	2.0	2.0	merged|26831_17	T
merged|26831_19	3	5	4	6	5.0	5.0	merged|26831_19	T
merged|26831_27	3	4	3	6	3.75	3.75	merged|26831_27	T
merged|26835_8	1	4	2	8	5.0	5.0	merged|26835_8	T
merged|26838_6	1	3	1	4	3.0	3.0	merged|26838_6	T
merged|26842_37	1	2	1	2	1.33333333333	1.33	merged|26842_37	T
merged|26847_75	4	8	4	9	6.16666666667	6.17	merged|26847_75	T
merged|26863_33	2	3	2	3	2.5	2.5	merged|26863_33	T
merged|26873_5	4	4	4	4	4.0	4.0	merged|26873_5	T
merged|26896_1	2	3	2	3	2.11111111111	2.11	merged|26896_1	T
merged|26946_68	1	17	1	44	16.1242997199	16.12	merged|26946_68	T
merged|26978_8	2	3	2	4	4.0	4.0	merged|26978_8	T
merged|26979_30	6	6	7	7	7.0	7.0	merged|26979_30	T
merged|2697_1	2	9	2	15	8.0	8.0	merged|2697_1	T
merged|2709_8	1	3	1	3	3.0	3.0	merged|2709_8	T
merged|27101_2	1	2	1	2	2.0	2.0	merged|27101_2	T
merged|27101_3	3	3	3	3	3.0	3.0	merged|27101_3	T
merged|27101_5	2	3	4	5	5.0	5.0	merged|27101_5	T
merged|27151_25	5	5	5	5	5.0	5.0	merged|27151_25	T
merged|27166_1	1	6	1	9	2.5	2.5	merged|27166_1	T
merged|27166_19	1	3	1	3	1.4	1.4	merged|27166_19	T
merged|27166_21	1	3	1	3	2.0	2.0	merged|27166_21	T
merged|27324_10	3	7	3	14	7.08333333333	7.08	merged|27324_10	T
merged|2747_1	3	3	3	3	3.0	3.0	merged|2747_1	T
merged|274_6	2	3	2	3	2.5	2.5	merged|274_6	T
merged|27715_4	1	3	1	3	2.0	2.0	merged|27715_4	T
merged|27869_66	2	4	2	4	2.75	2.75	merged|27869_66	T
merged|27909_4	3	3	3	3	3.0	3.0	merged|27909_4	T
merged|27916_12	2	2	3	3	3.0	3.0	merged|27916_12	T
merged|2791_8	1	3	1	6	3.5	3.5	merged|2791_8	T
merged|2802_31	2	6	2	8	4.75	4.75	merged|2802_31	T
merged|2802_33	1	2	1	3	2.0	2.0	merged|2802_33	T
merged|2802_35	2	5	2	9	3.83333333333	3.83	merged|2802_35	T
merged|2802_4	1	9	1	38	4.2873015873	4.29	merged|2802_4	T
merged|2810_14	2	2	2	2	2.0	2.0	merged|2810_14	T
merged|28131_1	1	7	1	7	3.36666666667	3.37	merged|28131_1	T
merged|28205_3	1	3	1	4	2.0	2.0	merged|28205_3	T
merged|2821_7	3	5	3	13	5.5	5.5	merged|2821_7	T
merged|28233_8	1	2	1	4	1.6	1.6	merged|28233_8	T
merged|28284_9	3	3	3	3	3.0	3.0	merged|28284_9	T
merged|28480_8	2	2	2	2	2.0	2.0	merged|28480_8	T
merged|28512_2	2	4	3	5	5.0	5.0	merged|28512_2	T
merged|28533_8	1	3	1	3	3.0	3.0	merged|28533_8	T
merged|285_2	1	2	1	2	1.5	1.5	merged|285_2	T
merged|28656_2	1	5	1	5	3.5	3.5	merged|28656_2	T
merged|2866_32	1	4	1	9	3.75	3.75	merged|2866_32	T
merged|2866_34	1	3	1	3	3.0	3.0	merged|2866_34	T
merged|2866_55	1	2	1	2	2.0	2.0	merged|2866_55	T
merged|28708_11	2	2	2	2	2.0	2.0	merged|28708_11	T
merged|28722_1	1	3	1	11	3.5	3.5	merged|28722_1	T
merged|28828_2	1	2	1	2	1.33333333333	1.33	merged|28828_2	T
merged|28829_15	1	2	2	5	3.5	3.5	merged|28829_15	T
merged|28829_3	2	2	3	3	3.0	3.0	merged|28829_3	T
merged|28905_24	1	3	1	11	3.5	3.5	merged|28905_24	T
merged|28916_44	2	2	2	2	2.0	2.0	merged|28916_44	T
merged|28943_21	1	2	1	2	2.0	2.0	merged|28943_21	T
merged|29017_31	5	11	6	16	10.3333333333	10.33	merged|29017_31	T
merged|29032_21	2	3	3	4	4.0	4.0	merged|29032_21	T
merged|2904_3	4	4	4	4	4.0	4.0	merged|2904_3	T
merged|2907_13	1	8	3	17	6.21666666667	6.22	merged|2907_13	T
merged|29085_24	6	6	7	7	7.0	7.0	merged|29085_24	T
merged|29085_25	12	12	14	14	14.0	14.0	merged|29085_25	T
merged|29131_1	1	3	1	3	1.66666666667	1.67	merged|29131_1	T
merged|29143_27	1	4	1	5	5.0	5.0	merged|29143_27	T
merged|2928_6	1	2	1	2	2.0	2.0	merged|2928_6	T
merged|2930_1	1	2	1	2	1.33333333333	1.33	merged|2930_1	T
merged|29316_2	2	2	2	2	2.0	2.0	merged|29316_2	T
merged|29372_24	3	4	3	4	3.5	3.5	merged|29372_24	T
merged|29506_1	10	14	11	17	17.0	17.0	merged|29506_1	T
merged|29663_1	3	3	5	5	5.0	5.0	merged|29663_1	T
merged|2984_1	1	5	1	10	2.0	2.0	merged|2984_1	T
merged|29891_11	1	7	1	7	4.0	4.0	merged|29891_11	T
merged|29891_13	2	7	2	22	4.67619047619	4.68	merged|29891_13	T
merged|29891_4	1	4	1	8	1.69166666667	1.69	merged|29891_4	T
merged|29891_9	1	2	1	2	2.0	2.0	merged|29891_9	T
merged|29977_14	2	4	2	4	3.0	3.0	merged|29977_14	T
merged|30000_5	1	2	1	2	1.16666666667	1.17	merged|30000_5	T
merged|30241_3	2	2	2	2	2.0	2.0	merged|30241_3	T
merged|30248_5	3	4	3	8	4.66666666667	4.67	merged|30248_5	T
merged|30248_6	1	9	1	19	16.1666666667	16.17	merged|30248_6	T
merged|30287_3	3	4	3	4	4.0	4.0	merged|30287_3	T
merged|30287_4	1	7	1	7	7.0	7.0	merged|30287_4	T
merged|30311_3	1	7	1	9	6.66666666667	6.67	merged|30311_3	T
merged|3036_19	1	7	1	12	3.33333333333	3.33	merged|3036_19	T
merged|30375_2	2	2	2	2	2.0	2.0	merged|30375_2	T
merged|30464_1	1	3	1	3	1.16666666667	1.17	merged|30464_1	T
merged|30466_5	1	4	1	14	8.0	8.0	merged|30466_5	T
merged|30476_3	1	7	2	23	9.39285714286	9.39	merged|30476_3	T
merged|30516_10	2	3	2	3	3.0	3.0	merged|30516_10	T
merged|30529_1	1	3	1	5	4.5	4.5	merged|30529_1	T
merged|30548_2	2	2	2	2	2.0	2.0	merged|30548_2	T
merged|30562_2	2	7	2	8	3.66666666667	3.67	merged|30562_2	T
merged|30618_2	6	8	15	18	16.5	16.5	merged|30618_2	T
merged|30624_4	1	5	1	5	5.0	5.0	merged|30624_4	T
merged|30627_6	5	12	14	29	21.5	21.5	merged|30627_6	T
merged|30643_2	2	4	2	5	4.0	4.0	merged|30643_2	T
merged|30653_1	1	8	1	12	4.6	4.6	merged|30653_1	T
merged|30787_34	2	3	3	4	3.33333333333	3.33	merged|30787_34	T
merged|30815_7	1	2	1	2	1.33333333333	1.33	merged|30815_7	T
merged|30819_12	1	2	1	3	2.0	2.0	merged|30819_12	T
merged|30844_2	3	4	5	7	6.0	6.0	merged|30844_2	T
merged|30847_31	1	2	1	2	2.0	2.0	merged|30847_31	T
merged|30864_43	1	5	1	11	4.33333333333	4.33	merged|30864_43	T
merged|30869_1	2	2	2	2	2.0	2.0	merged|30869_1	T
merged|30875_14	2	5	4	7	7.0	7.0	merged|30875_14	T
merged|30882_21	1	8	1	13	3.03333333333	3.03	merged|30882_21	T
merged|30964_12	1	3	2	4	3.0	3.0	merged|30964_12	T
merged|31229_2	1	4	1	5	3.0	3.0	merged|31229_2	T
merged|31250_2	3	7	7	16	10.0	10.0	merged|31250_2	T
merged|31345_15	1	2	1	2	1.2	1.2	merged|31345_15	T
merged|31345_19	9	18	14	25	21.5	21.5	merged|31345_19	T
merged|31463_7	1	3	1	5	1.4	1.4	merged|31463_7	T
merged|31534_2	2	10	2	14	13.25	13.25	merged|31534_2	T
merged|31535_1	1	6	1	14	6.08333333333	6.08	merged|31535_1	T
merged|31566_17	3	3	3	3	3.0	3.0	merged|31566_17	T
merged|31613_2	1	2	1	2	2.0	2.0	merged|31613_2	T
merged|31638_85	1	2	2	3	3.0	3.0	merged|31638_85	T
merged|31642_1	2	2	2	2	2.0	2.0	merged|31642_1	T
merged|31642_2	1	4	1	7	4.0	4.0	merged|31642_2	T
merged|3164_3	1	5	1	7	7.0	7.0	merged|3164_3	T
merged|31764_1	1	3	1	3	1.13333333333	1.13	merged|31764_1	T
merged|31978_1	2	8	2	12	7.0	7.0	merged|31978_1	T
merged|32021_26	1	5	1	7	5.0	5.0	merged|32021_26	T
merged|32021_31	1	3	1	3	2.2	2.2	merged|32021_31	T
merged|3212_2	1	13	1	15	13.5	13.5	merged|3212_2	T
merged|3225_14	10	11	13	14	14.0	14.0	merged|3225_14	T
merged|32293_2	3	3	3	3	3.0	3.0	merged|32293_2	T
merged|32310_18	1	6	1	24	9.03333333333	9.03	merged|32310_18	T
merged|32403_15	3	11	3	19	13.8333333333	13.83	merged|32403_15	T
merged|32403_2	3	13	11	36	22.2083333333	22.21	merged|32403_2	T
merged|32403_3	4	4	4	4	4.0	4.0	merged|32403_3	T
merged|32419_2	1	4	1	4	1.75	1.75	merged|32419_2	T
merged|32493_3	5	8	7	10	10.0	10.0	merged|32493_3	T
merged|32500_2	2	3	2	3	2.5	2.5	merged|32500_2	T
merged|32513_8	1	9	1	11	10.5	10.5	merged|32513_8	T
merged|32606_2	1	4	1	4	3.5	3.5	merged|32606_2	T
merged|32608_4	3	9	3	12	9.5	9.5	merged|32608_4	T
merged|32682_7	1	2	1	2	1.5	1.5	merged|32682_7	T
merged|32754_4	1	2	1	2	2.0	2.0	merged|32754_4	T
merged|32786_2	2	4	2	5	5.0	5.0	merged|32786_2	T
merged|32802_19	2	2	2	2	2.0	2.0	merged|32802_19	T
merged|32802_3	3	4	3	4	4.0	4.0	merged|32802_3	T
merged|32812_10	2	3	2	3	3.0	3.0	merged|32812_10	T
merged|32827_73	1	3	1	3	3.0	3.0	merged|32827_73	T
merged|32900_4	2	2	2	2	2.0	2.0	merged|32900_4	T
merged|3317_4	2	2	2	2	2.0	2.0	merged|3317_4	T
merged|3317_6	1	2	1	2	2.0	2.0	merged|3317_6	T
merged|33210_1	4	7	5	8	6.5	6.5	merged|33210_1	T
merged|33271_11	1	5	1	6	3.75	3.75	merged|33271_11	T
merged|3328_12	2	5	3	8	8.0	8.0	merged|3328_12	T
merged|33302_3	1	4	1	6	6.0	6.0	merged|33302_3	T
merged|33304_17	1	5	1	16	7.3	7.3	merged|33304_17	T
merged|33352_24	5	6	5	6	6.0	6.0	merged|33352_24	T
merged|33599_18	1	2	1	2	2.0	2.0	merged|33599_18	T
merged|33666_1	2	2	3	3	3.0	3.0	merged|33666_1	T
merged|33749_2	2	45	2	92	22.9045104895	22.9	merged|33749_2	T
merged|33859_6	1	3	1	4	1.83333333333	1.83	merged|33859_6	T
merged|33947_5	3	6	4	9	6.6	6.6	merged|33947_5	T
merged|33961_8	3	10	4	12	9.0	9.0	merged|33961_8	T
merged|33972_1	2	2	2	2	2.0	2.0	merged|33972_1	T
merged|339_23	4	4	4	4	4.0	4.0	merged|339_23	T
merged|339_30	3	3	4	4	4.0	4.0	merged|339_30	T
merged|34054_3	1	4	1	4	2.13333333333	2.13	merged|34054_3	T
merged|34110_5	3	3	3	3	3.0	3.0	merged|34110_5	T
merged|34118_5	1	5	1	5	2.33333333333	2.33	merged|34118_5	T
merged|34155_1	1	3	1	3	3.0	3.0	merged|34155_1	T
merged|34155_5	1	2	1	2	1.5	1.5	merged|34155_5	T
merged|3417_11	2	7	2	10	6.0	6.0	merged|3417_11	T
merged|34274_4	3	3	3	3	3.0	3.0	merged|34274_4	T
merged|34316_9	5	19	6	31	13.5602380952	13.56	merged|34316_9	T
merged|34332_1	1	3	1	3	3.0	3.0	merged|34332_1	T
merged|34336_2	3	36	3	70	14.6211771562	14.62	merged|34336_2	T
merged|34346_36	2	7	3	9	4.75	4.75	merged|34346_36	T
merged|34346_9	1	3	1	4	2.5	2.5	merged|34346_9	T
merged|3434_11	1	2	1	2	2.0	2.0	merged|3434_11	T
merged|34382_1	1	4	1	5	2.25	2.25	merged|34382_1	T
merged|34423_2	1	10	5	19	13.6666666667	13.67	merged|34423_2	T
merged|34487_4	1	3	1	3	1.13333333333	1.13	merged|34487_4	T
merged|34497_2	1	2	1	2	2.0	2.0	merged|34497_2	T
merged|34499_7	2	4	3	6	6.0	6.0	merged|34499_7	T
merged|34551_6	1	7	1	7	5.0	5.0	merged|34551_6	T
merged|34555_3	4	4	4	4	4.0	4.0	merged|34555_3	T
merged|34559_2	1	6	1	8	6.0	6.0	merged|34559_2	T
merged|34561_10	3	8	6	14	14.0	14.0	merged|34561_10	T
merged|34579_7	2	2	2	2	2.0	2.0	merged|34579_7	T
merged|34580_4	2	8	2	8	6.5	6.5	merged|34580_4	T
merged|34581_5	1	2	2	3	2.5	2.5	merged|34581_5	T
merged|34582_26	2	2	2	2	2.0	2.0	merged|34582_26	T
merged|34585_44	3	3	4	4	4.0	4.0	merged|34585_44	T
merged|34587_42	2	9	2	17	17.0	17.0	merged|34587_42	T
merged|3458_6	1	4	1	6	3.5	3.5	merged|3458_6	T
merged|34591_31	4	6	4	6	4.66666666667	4.67	merged|34591_31	T
merged|34655_1	2	2	2	2	2.0	2.0	merged|34655_1	T
merged|34691_1	4	4	15	15	15.0	15.0	merged|34691_1	T
merged|34696_19	2	2	2	2	2.0	2.0	merged|34696_19	T
merged|34747_4	1	3	2	4	2.83333333333	2.83	merged|34747_4	T
merged|34947_1	1	3	1	3	2.0	2.0	merged|34947_1	T
merged|34947_3	1	8	1	9	4.46666666667	4.47	merged|34947_3	T
merged|3494_1	1	9	1	12	4.16666666667	4.17	merged|3494_1	T
merged|3494_9	2	16	2	23	4.33708624709	4.34	merged|3494_9	T
merged|35141_3	1	6	1	10	6.0	6.0	merged|35141_3	T
merged|35159_3	1	3	1	3	1.7	1.7	merged|35159_3	T
merged|35159_9	3	5	3	5	3.43333333333	3.43	merged|35159_9	T
merged|35189_2	2	2	2	2	2.0	2.0	merged|35189_2	T
merged|352_10	3	11	4	59	11.1137254902	11.11	merged|352_10	T
merged|3562_15	2	4	2	4	2.4	2.4	merged|3562_15	T
merged|3562_20	2	3	2	3	2.25	2.25	merged|3562_20	T
merged|35645_7	4	5	4	5	5.0	5.0	merged|35645_7	T
merged|35700_1	1	2	1	2	1.16666666667	1.17	merged|35700_1	T
merged|35707_33	1	4	2	5	4.33333333333	4.33	merged|35707_33	T
merged|35739_10	2	35	2	69	15.3711771562	15.37	merged|35739_10	T
merged|35739_6	1	3	1	4	2.16666666667	2.17	merged|35739_6	T
merged|35739_9	1	20	1	27	5.6695027195	5.67	merged|35739_9	T
merged|35787_4	1	3	1	3	1.75	1.75	merged|35787_4	T
merged|35798_15	1	17	1	35	15.3742997199	15.37	merged|35798_15	T
merged|35803_7	2	12	3	16	14.0	14.0	merged|35803_7	T
merged|35827_61	3	3	4	4	4.0	4.0	merged|35827_61	T
merged|3587_20	1	4	1	5	3.0	3.0	merged|3587_20	T
merged|35883_1	1	2	1	2	2.0	2.0	merged|35883_1	T
merged|35919_1	3	3	4	4	4.0	4.0	merged|35919_1	T
merged|35924_1	1	3	2	5	2.42857142857	2.43	merged|35924_1	T
merged|35927_10	1	8	1	21	12.0	12.0	merged|35927_10	T
merged|35932_2	1	4	1	5	2.16666666667	2.17	merged|35932_2	T
merged|35970_5	2	2	2	2	2.0	2.0	merged|35970_5	T
merged|36060_21	1	2	1	2	2.0	2.0	merged|36060_21	T
merged|36098_2	1	7	1	16	8.5	8.5	merged|36098_2	T
merged|36168_14	4	7	5	9	5.55	5.55	merged|36168_14	T
merged|36168_15	1	3	1	6	4.0	4.0	merged|36168_15	T
merged|36168_18	2	10	2	12	4.15217948718	4.15	merged|36168_18	T
merged|36168_19	3	5	3	6	3.27884615385	3.28	merged|36168_19	T
merged|36169_27	1	3	1	21	2.42857142857	2.43	merged|36169_27	T
merged|36173_13	2	2	2	2	2.0	2.0	merged|36173_13	T
merged|36173_34	2	3	3	4	3.16666666667	3.17	merged|36173_34	T
merged|36181_143	1	4	1	8	8.0	8.0	merged|36181_143	T
merged|36342_6	2	2	2	2	2.0	2.0	merged|36342_6	T
merged|36515_5	1	2	1	2	2.0	2.0	merged|36515_5	T
merged|3667_2	2	12	2	37	15.6111111111	15.61	merged|3667_2	T
merged|3681_1	2	9	2	14	7.04924242424	7.05	merged|3681_1	T
merged|36836_1	1	5	1	5	2.33333333333	2.33	merged|36836_1	T
merged|36842_3	2	2	2	2	2.0	2.0	merged|36842_3	T
merged|368_9	2	10	5	13	7.54285714286	7.54	merged|368_9	T
merged|3692_3	1	2	1	2	1.5	1.5	merged|3692_3	T
merged|3697_7	1	8	1	13	8.58333333333	8.58	merged|3697_7	T
merged|3705_1	1	2	1	2	1.5	1.5	merged|3705_1	T
merged|3713_6	1	5	1	5	4.0	4.0	merged|3713_6	T
merged|37152_4	1	5	1	7	5.66666666667	5.67	merged|37152_4	T
merged|3715_18	2	4	2	4	4.0	4.0	merged|3715_18	T
merged|3715_20	2	3	2	3	3.0	3.0	merged|3715_20	T
merged|3717_9	1	2	1	2	2.0	2.0	merged|3717_9	T
merged|37201_10	4	9	10	23	14.0	14.0	merged|37201_10	T
merged|37201_9	6	21	18	55	40.4166666667	40.42	merged|37201_9	T
merged|37207_1	1	3	1	4	1.75	1.75	merged|37207_1	T
merged|37221_1	2	4	4	6	6.0	6.0	merged|37221_1	T
merged|37223_8	1	2	1	2	1.33333333333	1.33	merged|37223_8	T
merged|37232_7	3	3	3	3	3.0	3.0	merged|37232_7	T
merged|37265_5	1	10	1	23	12.75	12.75	merged|37265_5	T
merged|3726_5	3	5	4	6	6.0	6.0	merged|3726_5	T
merged|3726_6	1	7	1	7	7.0	7.0	merged|3726_6	T
merged|37273_13	1	3	2	4	2.66666666667	2.67	merged|37273_13	T
merged|37292_24	1	12	2	24	6.12429971989	6.12	merged|37292_24	T
merged|37299_8	2	6	2	18	8.66666666667	8.67	merged|37299_8	T
merged|37374_1	2	4	3	5	3.19166666667	3.19	merged|37374_1	T
merged|37377_6	1	7	1	10	5.6	5.6	merged|37377_6	T
merged|37406_4	2	2	2	2	2.0	2.0	merged|37406_4	T
merged|37428_4	2	8	3	16	8.83333333333	8.83	merged|37428_4	T
merged|37448_1	6	12	9	20	12.6666666667	12.67	merged|37448_1	T
merged|37501_1	3	16	5	56	13.5206349206	13.52	merged|37501_1	T
merged|37501_2	1	12	4	22	12.2916666667	12.29	merged|37501_2	T
merged|37512_3	1	2	1	2	2.0	2.0	merged|37512_3	T
merged|37649_10	5	10	10	18	12.4444444444	12.44	merged|37649_10	T
merged|37649_11	2	2	2	2	2.0	2.0	merged|37649_11	T
merged|37649_12	2	2	2	2	2.0	2.0	merged|37649_12	T
merged|37649_5	2	2	2	2	2.0	2.0	merged|37649_5	T
merged|37649_8	1	2	1	2	2.0	2.0	merged|37649_8	T
merged|37659_5	1	2	1	2	2.0	2.0	merged|37659_5	T
merged|37662_3	1	3	3	7	7.0	7.0	merged|37662_3	T
merged|37662_5	1	5	7	12	8.86666666667	8.87	merged|37662_5	T
merged|37669_2	1	3	1	3	3.0	3.0	merged|37669_2	T
merged|37673_6	1	5	1	6	6.0	6.0	merged|37673_6	T
merged|37675_10	1	8	1	15	5.15	5.15	merged|37675_10	T
merged|37677_14	3	5	3	6	4.5	4.5	merged|37677_14	T
merged|37677_51	5	5	9	9	9.0	9.0	merged|37677_51	T
merged|37683_41	1	2	1	2	2.0	2.0	merged|37683_41	T
merged|37684_20	1	2	1	2	2.0	2.0	merged|37684_20	T
merged|37684_37	3	3	3	3	3.0	3.0	merged|37684_37	T
merged|37684_41	3	3	3	3	3.0	3.0	merged|37684_41	T
merged|37685_18	1	3	1	3	3.0	3.0	merged|37685_18	T
merged|37727_32	3	8	3	13	8.0	8.0	merged|37727_32	T
merged|37727_8	3	4	4	5	5.0	5.0	merged|37727_8	T
merged|37727_9	2	2	3	3	3.0	3.0	merged|37727_9	T
merged|37752_2	2	2	2	2	2.0	2.0	merged|37752_2	T
merged|37818_2	1	3	1	3	2.11111111111	2.11	merged|37818_2	T
merged|37818_5	2	2	3	3	3.0	3.0	merged|37818_5	T
merged|37889_6	1	4	1	4	4.0	4.0	merged|37889_6	T
merged|379_2	2	3	2	3	3.0	3.0	merged|379_2	T
merged|38131_8	9	11	12	15	13.5	13.5	merged|38131_8	T
merged|38180_22	5	6	8	10	9.0	9.0	merged|38180_22	T
merged|38198_6	2	3	2	3	3.0	3.0	merged|38198_6	T
merged|3825_11	2	2	2	2	2.0	2.0	merged|3825_11	T
merged|3827_23	2	2	2	2	2.0	2.0	merged|3827_23	T
merged|3827_24	5	5	5	5	5.0	5.0	merged|3827_24	T
merged|3833_169	3	3	5	5	5.0	5.0	merged|3833_169	T
merged|38349_2	1	2	1	2	2.0	2.0	merged|38349_2	T
merged|38638_1	3	5	3	5	3.45833333333	3.46	merged|38638_1	T
