#	########################################
#	##### Peptide Assembling by Sipros #####
#	########################################
#	
#	###############
#	# Input Files #
#	###############
#	
#	[Input_Files]
#	
#	psm{Run1} = ./OSU_B1_FASP_Elite_03212014.psm.txt
#	
#	pep{Run1} = ./OSU_B1_FASP_Elite_03212014.pep.txt
#	
#	########################
#	# Filtering Parameters #
#	########################
#	
#	[Protein_Identification]
#	
#	# Minimum number of peptides per protein
#	Min_Peptide_Per_Protein = 2
#	
#	# Minimum number of unique peptides per protein
#	Min_Unique_Peptide_Per_Protein = 1
#	
#	#######################
#	# Statistical Results #
#	#######################
#	
#	[Statistical_Results]
#	
#	# Numbers of proteins before filtering
#	Decoy_Proteins_Before_Filtering = 192
#	Target_Proteins_Before_Filtering = 12601
#	Total_Proteins_Before_Filtering = 12793
#	
#	# Numbers of proteins after filtering
#	Decoy_Proteins_After_Filtering = 1
#	Target_Proteins_After_Filtering = 3378
#	Total_Proteins_After_Filtering = 3379
#	
#	# Protein FDR = Decoy_Proteins_After_Filtering / Total_Proteins_After_Filtering
#	Protein_FDR = 0.00029594554602
#	
#	################
#	# Column Names #
#	################
#	
#	[Column_Names]
#	ProteinID = Names of the protein
#	Run#_UniquePeptideCounts = Number of unique peptides in a run
#	Run#_TotalPeptideCounts = Number of all peptides in a run
#	Run#_UniqueSpectrumCounts = Number of unique PSM in a run
#	Run#_TotalSpectrumCounts = Number of all PSM in a run
#	Run#_BalancedSpectrumCounts = Balanced spectrum count in a run
#	Run#_NormalizedBalancedSpectrumCounts = Normalized Balanced spectrum count in a run
#	ProteinDescription = Protein description
#	TargetMatch = T for target match and F for decoy match
#	
ProteinID	Run1_UniquePeptideCounts	Run1_TotalPeptideCounts	Run1_UniqueSpectrumCounts	Run1_TotalSpectrumCounts	Run1_BalancedSpectrumCounts	Run1_NormalizedBalancedSpectrumCounts	ProteinDescription	TargetMatch
merged|22703_1	1	3	4	6	4.64285714286	4.64	merged|22703_1	T
merged|22738_7	1	4	1	5	4.5	4.5	merged|22738_7	T
merged|22738_9	1	3	1	4	1.5	1.5	merged|22738_9	T
merged|22774_12	1	4	1	7	2.5	2.5	merged|22774_12	T
merged|22850_69	7	9	17	21	21.0	21.0	merged|22850_69	T
merged|2349_2	4	6	4	6	5.0	5.0	merged|2349_2	T
merged|23544_3	1	4	2	6	4.75	4.75	merged|23544_3	T
merged|23594_16	1	2	1	3	1.28571428571	1.29	merged|23594_16	T
merged|23677_2	1	5	1	21	7.66666666667	7.67	merged|23677_2	T
merged|23703_4	4	4	6	6	6.0	6.0	merged|23703_4	T
merged|23761_7	4	5	4	5	5.0	5.0	merged|23761_7	T
merged|23834_4	1	4	1	6	3.23076923077	3.23	merged|23834_4	T
merged|23846_1	1	2	1	5	3.0	3.0	merged|23846_1	T
merged|23853_5	1	3	1	3	3.0	3.0	merged|23853_5	T
merged|23861_9	2	8	4	18	11.0	11.0	merged|23861_9	T
merged|23889_1	2	2	2	2	2.0	2.0	merged|23889_1	T
merged|23970_8	1	4	1	5	3.0	3.0	merged|23970_8	T
merged|23991_6	5	5	7	7	7.0	7.0	merged|23991_6	T
merged|23998_10	2	2	2	2	2.0	2.0	merged|23998_10	T
merged|24015_9	2	7	2	8	4.75	4.75	merged|24015_9	T
merged|24022_2	1	3	1	6	3.5	3.5	merged|24022_2	T
merged|24028_1	3	6	7	10	8.5	8.5	merged|24028_1	T
merged|24086_1	2	10	2	13	11.5	11.5	merged|24086_1	T
merged|2414_3	1	3	1	3	3.0	3.0	merged|2414_3	T
merged|24202_2	5	5	6	6	6.0	6.0	merged|24202_2	T
merged|2420_14	4	18	5	46	21.3333333333	21.33	merged|2420_14	T
merged|2420_22	2	5	3	9	6.0	6.0	merged|2420_22	T
merged|2420_9	5	23	6	78	28.75	28.75	merged|2420_9	T
merged|24257_1	1	2	1	2	1.5	1.5	merged|24257_1	T
merged|24274_6	2	4	2	4	3.0	3.0	merged|24274_6	T
merged|24275_14	3	13	3	25	25.0	25.0	merged|24275_14	T
merged|24304_3	5	7	7	10	10.0	10.0	merged|24304_3	T
merged|24304_4	3	11	4	20	10.0	10.0	merged|24304_4	T
merged|24357_5	2	3	2	4	3.0	3.0	merged|24357_5	T
merged|24374_8	1	2	2	4	2.5	2.5	merged|24374_8	T
merged|24415_5	1	36	1	131	72.8333333333	72.83	merged|24415_5	T
merged|24471_3	5	5	10	10	10.0	10.0	merged|24471_3	T
merged|24486_1	1	10	2	14	6.25	6.25	merged|24486_1	T
merged|2448_5	1	3	1	4	1.80952380952	1.81	merged|2448_5	T
merged|24492_5	3	6	3	9	3.95454545455	3.95	merged|24492_5	T
merged|24495_1	3	3	3	3	3.0	3.0	merged|24495_1	T
merged|24506_5	1	2	1	2	2.0	2.0	merged|24506_5	T
merged|24508_10	1	2	1	2	1.5	1.5	merged|24508_10	T
merged|24508_15	2	2	2	2	2.0	2.0	merged|24508_15	T
merged|24509_6	4	4	4	4	4.0	4.0	merged|24509_6	T
merged|24514_7	1	8	1	15	9.83333333333	9.83	merged|24514_7	T
merged|24520_2	1	10	1	20	7.0	7.0	merged|24520_2	T
merged|24527_23	2	3	2	4	2.66666666667	2.67	merged|24527_23	T
merged|24529_11	4	5	5	6	5.25	5.25	merged|24529_11	T
merged|24529_13	1	2	1	2	1.5	1.5	merged|24529_13	T
merged|24533_10	1	6	1	7	6.0	6.0	merged|24533_10	T
merged|24533_8	4	4	5	5	5.0	5.0	merged|24533_8	T
merged|24542_43	2	12	3	16	8.07884615385	8.08	merged|24542_43	T
merged|24542_78	1	2	1	2	1.5	1.5	merged|24542_78	T
merged|24567_16	5	18	7	30	16.5871794872	16.59	merged|24567_16	T
merged|24567_18	1	4	1	5	3.0	3.0	merged|24567_18	T
merged|24602_2	1	2	3	6	3.6	3.6	merged|24602_2	T
merged|24605_5	1	2	1	2	1.33333333333	1.33	merged|24605_5	T
merged|24651_3	1	3	1	3	3.0	3.0	merged|24651_3	T
merged|24729_5	2	3	2	3	3.0	3.0	merged|24729_5	T
merged|24729_6	1	2	1	2	2.0	2.0	merged|24729_6	T
merged|24846_35	1	6	1	7	5.83333333333	5.83	merged|24846_35	T
merged|24885_1	1	2	1	2	1.33333333333	1.33	merged|24885_1	T
merged|24925_22	1	9	1	23	7.07692307692	7.08	merged|24925_22	T
merged|24925_38	2	17	2	113	24.0523809524	24.05	merged|24925_38	T
merged|24948_12	2	7	2	8	8.0	8.0	merged|24948_12	T
merged|24973_11	1	7	1	9	3.5	3.5	merged|24973_11	T
merged|2505_3	1	7	1	16	8.5	8.5	merged|2505_3	T
merged|25091_3	1	6	1	10	4.88644688645	4.89	merged|25091_3	T
merged|25093_1	21	21	42	42	42.0	42.0	merged|25093_1	T
merged|25121_3	2	7	2	8	4.83333333333	4.83	merged|25121_3	T
merged|25194_6	1	3	1	3	2.5	2.5	merged|25194_6	T
merged|25352_1	2	3	2	5	5.0	5.0	merged|25352_1	T
merged|25580_7	2	3	2	3	3.0	3.0	merged|25580_7	T
merged|25622_121	1	3	1	3	2.0	2.0	merged|25622_121	T
merged|2568_23	3	3	4	4	4.0	4.0	merged|2568_23	T
merged|25699_1	3	9	5	14	14.0	14.0	merged|25699_1	T
merged|25699_2	4	9	5	10	10.0	10.0	merged|25699_2	T
merged|25733_2	2	2	2	2	2.0	2.0	merged|25733_2	T
merged|25821_4	3	3	3	3	3.0	3.0	merged|25821_4	T
merged|25862_10	1	6	1	6	3.33333333333	3.33	merged|25862_10	T
merged|25862_7	1	2	1	2	1.33333333333	1.33	merged|25862_7	T
merged|25939_2	1	2	1	2	2.0	2.0	merged|25939_2	T
merged|2596_1	1	4	1	8	4.5	4.5	merged|2596_1	T
merged|2599_48	1	4	1	4	3.5	3.5	merged|2599_48	T
merged|26002_22	1	4	1	4	3.0	3.0	merged|26002_22	T
merged|26045_1	3	5	4	6	6.0	6.0	merged|26045_1	T
merged|2611_10	1	3	1	3	3.0	3.0	merged|2611_10	T
merged|2611_11	2	2	2	2	2.0	2.0	merged|2611_11	T
merged|26127_5	2	3	2	3	3.0	3.0	merged|26127_5	T
merged|26201_12	3	3	3	3	3.0	3.0	merged|26201_12	T
merged|26201_16	1	3	1	4	1.91666666667	1.92	merged|26201_16	T
merged|26204_2	4	25	4	107	44.3151515152	44.32	merged|26204_2	T
merged|26205_4	1	4	2	7	7.0	7.0	merged|26205_4	T
merged|2626_1	6	8	10	23	16.5	16.5	merged|2626_1	T
merged|26324_1	2	2	3	3	3.0	3.0	merged|26324_1	T
merged|26327_1	1	10	1	17	5.91991341991	5.92	merged|26327_1	T
merged|2641_103	2	6	2	7	6.2	6.2	merged|2641_103	T
merged|2641_112	1	3	1	3	3.0	3.0	merged|2641_112	T
merged|26456_8	1	9	1	12	4.66666666667	4.67	merged|26456_8	T
merged|2647_7	2	2	2	2	2.0	2.0	merged|2647_7	T
merged|26500_1	6	6	8	8	8.0	8.0	merged|26500_1	T
merged|26574_10	3	8	9	16	14.25	14.25	merged|26574_10	T
merged|26574_3	1	4	1	6	3.5	3.5	merged|26574_3	T
merged|26574_4	2	4	3	9	9.0	9.0	merged|26574_4	T
merged|26574_5	2	17	2	24	14.8333333333	14.83	merged|26574_5	T
merged|26586_2	1	9	1	16	11.1666666667	11.17	merged|26586_2	T
merged|26621_1	1	5	1	6	6.0	6.0	merged|26621_1	T
merged|26621_5	10	42	22	241	63.8762626263	63.88	merged|26621_5	T
merged|26621_6	1	3	2	14	8.0	8.0	merged|26621_6	T
merged|26651_55	2	7	5	11	11.0	11.0	merged|26651_55	T
merged|26651_58	4	6	4	6	5.5	5.5	merged|26651_58	T
merged|26717_2	2	3	2	3	3.0	3.0	merged|26717_2	T
merged|26773_2	1	3	1	4	4.0	4.0	merged|26773_2	T
merged|26784_3	1	7	1	14	5.83333333333	5.83	merged|26784_3	T
merged|26795_9	3	3	4	4	4.0	4.0	merged|26795_9	T
merged|26798_6	2	2	2	2	2.0	2.0	merged|26798_6	T
merged|26808_6	2	20	2	74	24.75	24.75	merged|26808_6	T
merged|26809_34	2	2	8	8	8.0	8.0	merged|26809_34	T
merged|26815_9	1	9	1	13	7.33333333333	7.33	merged|26815_9	T
merged|26816_64	1	3	1	6	3.0	3.0	merged|26816_64	T
merged|26816_65	1	3	1	3	1.83333333333	1.83	merged|26816_65	T
merged|26816_66	1	8	1	21	4.2	4.2	merged|26816_66	T
merged|26816_70	1	2	2	3	3.0	3.0	merged|26816_70	T
merged|26816_74	1	4	1	25	5.8	5.8	merged|26816_74	T
merged|26816_75	1	2	1	2	2.0	2.0	merged|26816_75	T
merged|26821_8	2	9	2	11	11.0	11.0	merged|26821_8	T
merged|26824_16	3	3	3	3	3.0	3.0	merged|26824_16	T
merged|26825_13	1	6	1	8	7.5	7.5	merged|26825_13	T
merged|26825_31	8	8	10	10	10.0	10.0	merged|26825_31	T
merged|26830_23	1	4	1	4	4.0	4.0	merged|26830_23	T
merged|26831_19	2	3	4	5	4.5	4.5	merged|26831_19	T
merged|26831_27	2	3	2	3	2.5	2.5	merged|26831_27	T
merged|26842_10	4	6	4	6	6.0	6.0	merged|26842_10	T
merged|26842_37	2	4	2	4	3.5	3.5	merged|26842_37	T
merged|26847_75	4	7	4	7	6.5	6.5	merged|26847_75	T
merged|26873_5	6	9	8	11	9.5	9.5	merged|26873_5	T
merged|26896_1	1	3	1	3	1.25	1.25	merged|26896_1	T
merged|26946_68	1	16	1	30	18.0984848485	18.1	merged|26946_68	T
merged|26978_8	2	3	2	3	2.5	2.5	merged|26978_8	T
merged|26979_30	3	3	3	3	3.0	3.0	merged|26979_30	T
merged|2697_1	1	10	1	19	9.33333333333	9.33	merged|2697_1	T
merged|2697_2	1	6	1	8	5.0	5.0	merged|2697_2	T
merged|2709_8	1	2	2	3	2.25	2.25	merged|2709_8	T
merged|27101_2	1	3	2	4	3.2	3.2	merged|27101_2	T
merged|27101_3	5	5	7	7	7.0	7.0	merged|27101_3	T
merged|27101_5	3	4	5	6	6.0	6.0	merged|27101_5	T
merged|27151_25	2	2	2	2	2.0	2.0	merged|27151_25	T
merged|27151_36	2	3	2	3	3.0	3.0	merged|27151_36	T
merged|27166_1	1	4	1	6	1.625	1.63	merged|27166_1	T
merged|27166_19	1	4	1	7	2.03333333333	2.03	merged|27166_19	T
merged|27166_36	2	3	2	3	3.0	3.0	merged|27166_36	T
merged|27324_10	1	8	1	15	2.94017094017	2.94	merged|27324_10	T
merged|27342_2	1	2	1	3	3.0	3.0	merged|27342_2	T
merged|2736_23	1	7	1	10	5.33333333333	5.33	merged|2736_23	T
merged|27855_5	1	2	1	2	2.0	2.0	merged|27855_5	T
merged|27869_66	2	6	2	7	4.83333333333	4.83	merged|27869_66	T
merged|27909_4	2	2	2	2	2.0	2.0	merged|27909_4	T
merged|27916_12	4	5	5	7	6.0	6.0	merged|27916_12	T
merged|2791_8	1	3	1	10	5.5	5.5	merged|2791_8	T
merged|2802_11	2	2	2	2	2.0	2.0	merged|2802_11	T
merged|2802_13	1	7	1	12	4.22857142857	4.23	merged|2802_13	T
merged|2802_21	1	4	2	12	6.0	6.0	merged|2802_21	T
merged|2802_31	1	8	1	19	9.03333333333	9.03	merged|2802_31	T
merged|2802_35	1	4	2	15	6.5	6.5	merged|2802_35	T
merged|2802_4	1	17	1	74	9.52146464646	9.52	merged|2802_4	T
merged|28127_9	1	10	2	17	11.4285714286	11.43	merged|28127_9	T
merged|28131_1	1	5	1	12	4.33333333333	4.33	merged|28131_1	T
merged|28233_8	2	4	3	5	4.16666666667	4.17	merged|28233_8	T
merged|28271_8	2	19	2	24	23.25	23.25	merged|28271_8	T
merged|28303_14	4	4	5	5	5.0	5.0	merged|28303_14	T
merged|28391_2	1	7	1	12	6.5	6.5	merged|28391_2	T
merged|28512_1	4	4	4	4	4.0	4.0	merged|28512_1	T
merged|28512_2	3	5	3	5	5.0	5.0	merged|28512_2	T
merged|28545_5	1	3	1	3	1.83333333333	1.83	merged|28545_5	T
merged|28606_5	3	7	4	10	7.0	7.0	merged|28606_5	T
merged|28656_2	1	3	1	3	1.66666666667	1.67	merged|28656_2	T
merged|2866_31	2	2	2	2	2.0	2.0	merged|2866_31	T
merged|2866_32	3	7	3	17	7.71794871795	7.72	merged|2866_32	T
merged|2866_33	4	4	5	5	5.0	5.0	merged|2866_33	T
merged|2866_34	2	6	2	6	6.0	6.0	merged|2866_34	T
merged|2866_41	1	4	1	5	2.25	2.25	merged|2866_41	T
merged|28708_11	2	2	2	2	2.0	2.0	merged|28708_11	T
merged|28787_1	2	2	2	2	2.0	2.0	merged|28787_1	T
merged|28829_1	1	3	1	3	3.0	3.0	merged|28829_1	T
merged|28829_15	2	3	3	6	6.0	6.0	merged|28829_15	T
merged|28841_6	1	6	1	7	6.0	6.0	merged|28841_6	T
merged|28888_1	2	6	2	7	4.5	4.5	merged|28888_1	T
merged|28896_4	1	2	1	2	1.5	1.5	merged|28896_4	T
merged|28903_15	2	2	2	2	2.0	2.0	merged|28903_15	T
merged|28905_24	1	3	1	10	4.66666666667	4.67	merged|28905_24	T
merged|28916_44	5	5	5	5	5.0	5.0	merged|28916_44	T
merged|28970_2	1	2	1	2	2.0	2.0	merged|28970_2	T
merged|29017_31	8	15	10	19	13.2	13.2	merged|29017_31	T
merged|29017_44	1	2	1	2	1.5	1.5	merged|29017_44	T
merged|29017_9	1	2	1	2	2.0	2.0	merged|29017_9	T
merged|29032_19	1	6	1	13	1.94017094017	1.94	merged|29032_19	T
merged|29032_21	2	2	3	3	3.0	3.0	merged|29032_21	T
merged|29032_27	2	4	2	4	3.33333333333	3.33	merged|29032_27	T
merged|29032_39	1	4	1	4	2.0	2.0	merged|29032_39	T
merged|2907_11	1	2	1	2	1.2	1.2	merged|2907_11	T
merged|2907_13	1	11	4	24	7.05683760684	7.06	merged|2907_13	T
merged|2907_3	1	7	1	7	3.89285714286	3.89	merged|2907_3	T
merged|29085_23	2	2	2	2	2.0	2.0	merged|29085_23	T
merged|29085_24	6	6	9	9	9.0	9.0	merged|29085_24	T
merged|29085_25	14	14	18	18	18.0	18.0	merged|29085_25	T
merged|29131_1	1	3	1	3	1.66666666667	1.67	merged|29131_1	T
merged|29275_1	2	2	2	2	2.0	2.0	merged|29275_1	T
merged|29291_5	2	14	2	40	10.1651515152	10.17	merged|29291_5	T
merged|29311_1	1	2	1	2	1.5	1.5	merged|29311_1	T
merged|29372_24	2	4	2	6	4.0	4.0	merged|29372_24	T
merged|29432_7	1	2	1	2	1.5	1.5	merged|29432_7	T
merged|29446_3	1	3	1	3	2.0	2.0	merged|29446_3	T
merged|29464_1	2	3	2	3	2.33333333333	2.33	merged|29464_1	T
merged|29506_1	7	9	9	11	10.0	10.0	merged|29506_1	T
merged|29663_1	4	4	6	6	6.0	6.0	merged|29663_1	T
merged|29772_1	3	3	3	3	3.0	3.0	merged|29772_1	T
merged|2984_1	1	7	1	18	3.5	3.5	merged|2984_1	T
merged|29891_11	1	7	1	15	10.3333333333	10.33	merged|29891_11	T
merged|29891_5	1	12	1	21	4.83571428571	4.84	merged|29891_5	T
merged|29891_8	1	2	1	2	1.16666666667	1.17	merged|29891_8	T
merged|29914_2	1	4	1	4	2.5	2.5	merged|29914_2	T
merged|29977_14	3	5	3	5	4.33333333333	4.33	merged|29977_14	T
merged|30000_5	3	3	3	3	3.0	3.0	merged|30000_5	T
merged|3017_3	1	5	1	14	3.33333333333	3.33	merged|3017_3	T
merged|30240_16	1	2	1	2	1.5	1.5	merged|30240_16	T
merged|30241_3	4	4	5	5	5.0	5.0	merged|30241_3	T
merged|30248_1	1	2	1	3	1.66666666667	1.67	merged|30248_1	T
merged|30248_5	4	7	4	13	6.23076923077	6.23	merged|30248_5	T
merged|30248_6	2	12	2	43	31.0666666667	31.07	merged|30248_6	T
merged|30306_7	1	5	1	5	4.5	4.5	merged|30306_7	T
merged|30466_7	1	3	1	3	3.0	3.0	merged|30466_7	T
merged|30476_3	1	9	2	36	14.1428571429	14.14	merged|30476_3	T
merged|30491_2	1	6	1	9	9.0	9.0	merged|30491_2	T
merged|30516_10	4	5	5	7	7.0	7.0	merged|30516_10	T
merged|30516_8	1	6	1	11	6.0	6.0	merged|30516_8	T
merged|30521_1	1	2	1	2	1.2	1.2	merged|30521_1	T
merged|30552_1	1	24	2	55	7.83213869464	7.83	merged|30552_1	T
merged|30562_2	1	3	1	3	1.75	1.75	merged|30562_2	T
merged|30618_2	7	8	11	13	12.0	12.0	merged|30618_2	T
merged|30624_4	2	4	2	4	4.0	4.0	merged|30624_4	T
merged|30627_6	8	15	26	44	35.0	35.0	merged|30627_6	T
merged|30637_1	2	4	4	7	5.5	5.5	merged|30637_1	T
merged|30643_2	2	4	2	6	6.0	6.0	merged|30643_2	T
merged|30653_1	1	7	1	13	4.33333333333	4.33	merged|30653_1	T
merged|30653_4	1	2	1	2	2.0	2.0	merged|30653_4	T
merged|30656_7	1	4	1	4	4.0	4.0	merged|30656_7	T
merged|30787_34	3	3	3	3	3.0	3.0	merged|30787_34	T
merged|30829_1	1	4	1	6	3.5	3.5	merged|30829_1	T
merged|30839_11	1	5	1	5	2.42857142857	2.43	merged|30839_11	T
merged|30839_9	1	14	1	21	5.51360805861	5.51	merged|30839_9	T
merged|30844_2	6	7	6	7	6.5	6.5	merged|30844_2	T
merged|30847_17	1	4	1	6	5.0	5.0	merged|30847_17	T
merged|30847_31	3	5	3	5	4.0	4.0	merged|30847_31	T
merged|30860_6	1	4	1	6	1.625	1.63	merged|30860_6	T
merged|30864_43	1	3	1	4	2.0	2.0	merged|30864_43	T
merged|30864_50	1	2	1	2	2.0	2.0	merged|30864_50	T
merged|30869_1	4	4	4	4	4.0	4.0	merged|30869_1	T
merged|30882_21	1	13	1	27	5.65311355311	5.65	merged|30882_21	T
merged|30882_29	1	8	1	30	4.65467032967	4.65	merged|30882_29	T
merged|30964_12	1	3	1	3	2.0	2.0	merged|30964_12	T
merged|31096_4	1	2	1	2	2.0	2.0	merged|31096_4	T
merged|31182_4	1	3	1	4	2.0	2.0	merged|31182_4	T
merged|31250_2	1	5	1	6	2.83333333333	2.83	merged|31250_2	T
merged|3131_20	1	5	1	5	3.0	3.0	merged|3131_20	T
merged|31345_19	3	9	3	10	8.66666666667	8.67	merged|31345_19	T
merged|31345_21	1	32	1	230	43.3762626263	43.38	merged|31345_21	T
merged|31463_7	1	3	1	7	1.42857142857	1.43	merged|31463_7	T
merged|31534_2	2	15	2	24	23.0	23.0	merged|31534_2	T
merged|31535_1	1	8	1	24	10.0	10.0	merged|31535_1	T
merged|31566_17	7	7	7	7	7.0	7.0	merged|31566_17	T
merged|31628_6	1	2	1	2	2.0	2.0	merged|31628_6	T
merged|31638_85	1	5	1	5	4.5	4.5	merged|31638_85	T
merged|31642_2	2	3	3	4	3.5	3.5	merged|31642_2	T
merged|31650_1	2	2	3	3	3.0	3.0	merged|31650_1	T
merged|31772_6	1	3	1	4	2.0	2.0	merged|31772_6	T
merged|31936_8	3	8	6	11	8.5	8.5	merged|31936_8	T
merged|31978_1	4	14	5	25	12.1666666667	12.17	merged|31978_1	T
merged|32175_38	1	5	1	24	6.66666666667	6.67	merged|32175_38	T
merged|3225_14	8	8	13	13	13.0	13.0	merged|3225_14	T
merged|32293_2	3	3	3	3	3.0	3.0	merged|32293_2	T
merged|32310_18	3	9	3	34	9.4	9.4	merged|32310_18	T
merged|32325_1	2	2	3	3	3.0	3.0	merged|32325_1	T
merged|32403_15	2	11	3	25	14.5	14.5	merged|32403_15	T
merged|32403_2	3	14	16	51	30.9666666667	30.97	merged|32403_2	T
merged|32403_3	2	2	3	3	3.0	3.0	merged|32403_3	T
merged|32460_10	3	4	3	5	4.0	4.0	merged|32460_10	T
merged|32479_9	1	4	1	4	2.0	2.0	merged|32479_9	T
merged|32493_3	2	4	4	6	6.0	6.0	merged|32493_3	T
merged|32500_2	2	2	3	3	3.0	3.0	merged|32500_2	T
merged|32513_13	1	17	1	26	14.0595238095	14.06	merged|32513_13	T
merged|32513_14	1	12	1	31	14.3333333333	14.33	merged|32513_14	T
merged|32606_1	1	10	1	20	8.33333333333	8.33	merged|32606_1	T
merged|32608_4	3	9	6	15	9.66666666667	9.67	merged|32608_4	T
merged|32682_7	1	3	1	3	2.0	2.0	merged|32682_7	T
merged|32786_2	2	5	2	7	3.66666666667	3.67	merged|32786_2	T
merged|32802_12	2	5	2	5	5.0	5.0	merged|32802_12	T
merged|32802_3	2	2	3	3	3.0	3.0	merged|32802_3	T
merged|3280_4	1	3	1	18	4.4	4.4	merged|3280_4	T
merged|3280_6	1	3	1	4	1.6	1.6	merged|3280_6	T
merged|32810_15	1	3	1	3	2.5	2.5	merged|32810_15	T
merged|32812_10	1	2	1	2	2.0	2.0	merged|32812_10	T
merged|32815_26	1	12	1	18	15.4333333333	15.43	merged|32815_26	T
merged|32887_4	2	5	2	5	2.43333333333	2.43	merged|32887_4	T
merged|33006_2	1	2	1	3	1.66666666667	1.67	merged|33006_2	T
merged|3316_16	2	4	2	4	4.0	4.0	merged|3316_16	T
merged|33210_1	7	11	7	12	9.5	9.5	merged|33210_1	T
merged|33271_11	1	4	1	5	3.0	3.0	merged|33271_11	T
merged|3328_12	1	3	2	7	4.5	4.5	merged|3328_12	T
merged|33302_3	1	5	1	6	6.0	6.0	merged|33302_3	T
merged|33352_24	3	3	3	3	3.0	3.0	merged|33352_24	T
merged|33666_1	3	3	5	5	5.0	5.0	merged|33666_1	T
merged|33749_2	3	62	4	165	39.3665190365	39.37	merged|33749_2	T
merged|33947_5	2	6	2	7	4.34848484848	4.35	merged|33947_5	T
merged|33961_8	2	4	2	5	3.5	3.5	merged|33961_8	T
merged|33995_5	2	4	2	4	3.25	3.25	merged|33995_5	T
merged|34054_3	2	4	2	6	2.73076923077	2.73	merged|34054_3	T
merged|34110_5	2	2	2	2	2.0	2.0	merged|34110_5	T
merged|34118_5	1	6	1	7	2.66666666667	2.67	merged|34118_5	T
merged|34155_5	1	2	1	2	2.0	2.0	merged|34155_5	T
merged|3417_11	1	11	2	17	6.16666666667	6.17	merged|3417_11	T
merged|34224_12	1	3	1	7	1.42857142857	1.43	merged|34224_12	T
merged|34274_4	2	2	2	2	2.0	2.0	merged|34274_4	T
merged|34274_5	3	4	3	4	4.0	4.0	merged|34274_5	T
merged|34316_9	6	25	8	42	23.5788461538	23.58	merged|34316_9	T
merged|34327_9	2	2	2	2	2.0	2.0	merged|34327_9	T
merged|34332_1	1	4	1	4	4.0	4.0	merged|34332_1	T
merged|34336_2	2	40	2	95	16.4498523699	16.45	merged|34336_2	T
merged|34346_36	3	8	3	13	6.0	6.0	merged|34346_36	T
merged|34346_9	1	2	1	3	2.0	2.0	merged|34346_9	T
merged|3434_10	2	3	2	4	3.0	3.0	merged|3434_10	T
merged|3434_11	2	3	2	3	3.0	3.0	merged|3434_11	T
merged|3436_16	2	8	2	14	5.83333333333	5.83	merged|3436_16	T
merged|34382_1	1	5	1	7	3.25	3.25	merged|34382_1	T
merged|34423_2	1	8	5	27	14.8333333333	14.83	merged|34423_2	T
merged|34481_1	1	3	1	8	3.33333333333	3.33	merged|34481_1	T
merged|34487_4	3	4	3	6	3.23076923077	3.23	merged|34487_4	T
merged|34506_5	1	5	1	5	2.66666666667	2.67	merged|34506_5	T
merged|34509_2	2	26	2	41	16.1833333333	16.18	merged|34509_2	T
merged|34520_3	1	3	1	3	2.0	2.0	merged|34520_3	T
merged|34523_1	3	4	3	4	4.0	4.0	merged|34523_1	T
merged|3452_1	1	2	1	3	2.0	2.0	merged|3452_1	T
merged|34555_3	1	2	1	2	1.5	1.5	merged|34555_3	T
merged|34559_2	1	9	1	19	18.3333333333	18.33	merged|34559_2	T
merged|34561_10	2	6	3	9	9.0	9.0	merged|34561_10	T
merged|34581_5	2	4	4	6	4.66666666667	4.67	merged|34581_5	T
merged|34582_16	1	2	2	4	3.0	3.0	merged|34582_16	T
merged|34582_26	3	3	3	3	3.0	3.0	merged|34582_26	T
merged|34585_21	2	2	2	2	2.0	2.0	merged|34585_21	T
merged|34587_15	2	2	2	2	2.0	2.0	merged|34587_15	T
merged|34587_35	1	26	1	31	13.9	13.9	merged|34587_35	T
merged|34587_42	1	9	1	17	8.33333333333	8.33	merged|34587_42	T
merged|34587_8	2	2	2	2	2.0	2.0	merged|34587_8	T
merged|34589_8	3	4	4	5	5.0	5.0	merged|34589_8	T
merged|3458_6	4	9	4	12	8.5	8.5	merged|3458_6	T
merged|34590_5	2	2	2	2	2.0	2.0	merged|34590_5	T
merged|34591_31	3	4	4	5	4.5	4.5	merged|34591_31	T
merged|34596_10	1	2	1	3	3.0	3.0	merged|34596_10	T
merged|34600_3	4	4	4	4	4.0	4.0	merged|34600_3	T
merged|34691_1	3	3	3	3	3.0	3.0	merged|34691_1	T
merged|34696_19	2	2	2	2	2.0	2.0	merged|34696_19	T
merged|34900_5	2	3	2	3	2.16666666667	2.17	merged|34900_5	T
merged|34947_1	1	10	2	14	8.0	8.0	merged|34947_1	T
merged|3494_1	1	7	1	11	2.61111111111	2.61	merged|3494_1	T
merged|3494_9	2	12	2	22	3.66333333333	3.66	merged|3494_9	T
merged|34983_2	1	3	1	6	1.5	1.5	merged|34983_2	T
merged|35060_12	1	2	1	3	2.0	2.0	merged|35060_12	T
merged|35159_9	1	2	1	2	1.08333333333	1.08	merged|35159_9	T
merged|352_10	5	18	8	143	23.1293040293	23.13	merged|352_10	T
merged|3562_20	3	3	3	3	3.0	3.0	merged|3562_20	T
merged|35645_5	1	3	1	5	5.0	5.0	merged|35645_5	T
merged|35645_7	3	3	5	5	5.0	5.0	merged|35645_7	T
merged|35707_33	3	7	5	11	9.5	9.5	merged|35707_33	T
merged|35739_6	1	5	1	6	2.75	2.75	merged|35739_6	T
